timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:20.487949+00:00,,4.985467224121094,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:20.887847+00:00,,4.987496032714843,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:21.290805+00:00,,4.989241943359375,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:21.695785+00:00,,4.990556335449219,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:22.094688+00:00,,4.991875,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:22.495611+00:00,,4.993009338378906,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:22.895582+00:00,,4.99389404296875,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:23.296577+00:00,,4.994746704101563,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:23.696485+00:00,,4.995480041503907,1.066666666666606,0.0,1507,686,249.0,499.0
2026-06-18T20:55:23.797798+00:00,,4.9960324096679685,2.1360000000001187,0.0,1588,686,283.0,499.0
2026-06-18T20:55:24.197182+00:00,,4.996188354492188,2.402666666666846,0.0,1608,686,339.0,499.0
2026-06-18T20:55:24.299932+00:00,,4.996720581054688,3.477333333333263,0.0,1690,686,120.0,499.0
2026-06-18T20:55:24.400792+00:00,,4.940083923339844,3.7439999999999904,0.0,1710,686,168.0,499.0
2026-06-18T20:55:24.801567+00:00,,4.942253723144531,4.0,0.0,1729,686,248.0,499.0
2026-06-18T20:55:25.201512+00:00,,5.457974243164062,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.303206+00:00,,5.958142700195313,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.402940+00:00,,6.0818200683593755,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.502778+00:00,,6.220272827148437,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.602829+00:00,,6.338944702148438,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.702911+00:00,,6.471807861328125,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.802854+00:00,,6.585701904296875,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:25.902778+00:00,,6.7132287597656255,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:26.002380+00:00,,6.838009033203125,4.0,0.0,1729,686,538.0,499.0
2026-06-18T20:55:26.103103+00:00,,6.944989624023438,0.0,0.2693333333336341,1426,701,97.0,58.0
2026-06-18T20:55:26.203938+00:00,,7.0497503662109375,0.0,0.5360000000000582,1426,716,42.0,171.0
2026-06-18T20:55:26.303842+00:00,,6.909750366210938,0.0,0.8026666666667855,1426,731,505.0,138.0
2026-06-18T20:55:26.403825+00:00,,6.829750366210938,0.0,1.0693333333335129,1426,746,538.0,169.0
2026-06-18T20:55:26.504052+00:00,,6.689750366210937,0.0,1.33600000000024,1426,761,538.0,170.0
2026-06-18T20:55:26.603828+00:00,,6.5497503662109375,0.0,1.6026666666669673,1426,776,538.0,169.0
2026-06-18T20:55:26.703855+00:00,,6.389750366210937,0.0,1.8693333333333915,1426,791,538.0,154.0
2026-06-18T20:55:26.803778+00:00,,6.249750366210938,0.0,2.1360000000001187,1426,806,538.0,159.0
2026-06-18T20:55:26.903959+00:00,,6.089750366210938,0.0,2.402666666666846,1426,821,538.0,169.0
2026-06-18T20:55:27.003781+00:00,,5.949750366210938,0.0,2.6693333333335736,1426,836,538.0,166.0
2026-06-18T20:55:27.103780+00:00,,5.789750366210938,0.0,2.9360000000003006,1426,851,538.0,64.0
2026-06-18T20:55:27.204221+00:00,,5.629750366210938,0.0,3.205333333333632,1426,866,538.0,45.0
2026-06-18T20:55:27.304970+00:00,,5.489750366210938,0.0,3.472000000000056,1426,881,538.0,169.0
2026-06-18T20:55:27.404790+00:00,,5.329750366210938,0.0,3.738666666666783,1426,896,538.0,170.0
2026-06-18T20:55:27.504805+00:00,,5.169750366210938,0.0,4.0,1426,911,538.0,122.0
2026-06-18T20:55:27.604822+00:00,,5.084949951171875,0.0,4.0,1426,911,538.0,447.0
2026-06-18T20:55:27.704899+00:00,,5.038740844726562,0.0,4.0,1426,911,538.0,499.0
2026-06-18T20:55:27.804810+00:00,,4.947802429199219,0.0,4.0,1426,911,538.0,499.0
2026-06-18T20:55:27.905394+00:00,,4.8698251342773435,0.0,4.0,1426,911,538.0,499.0
